"","Name","Clade","stopFree","CPC2","LGC","CPPred","RNAcode","PhyloCSF","tcode","RNAsamba","bioseq2seq","randScore","PLEK"
"997","NC_054863.1_2891682_2891884","fungiGroup",255,0.107929,-0.455,0.490778,92.738,62.7946,1.11,0.92215,0.0462,97,-1.82825
"998","NC_054863.1_2900871_2901124","fungiGroup",402,0.0482967,-0.379,0.219545,84.688,-162.842,1.369,0.94694,0.5341,62,-1.6195
"999","NC_054863.1_2912042_2912751","fungiGroup",726,0.605995,-0.59,0.134472,96.407,-60.2313,1.289,0.97471,0.7664,7,-1.25587
"1000","NC_054863.1_2935045_2935483","fungiGroup",486,0.401855,-0.25,0.121313,10.249,-104.6617,0.93,0.61641,0.8751,30,-1.80534
"1001","NC_054863.1_2949312_2949530","fungiGroup",294,0.0267487,-1.144,0.00775689,93.299,185.5007,1.15,0.38,0.2329,62,-2.12763
"1002","NC_054863.1_2961326_2961245","fungiGroup",114,0.0675992,-0.715,0.118283,15.14,-14.7917,0.889,0.95062,0.0069,67,-1.91668
"1003","NC_054863.1_2966272_2966187","fungiGroup",186,0.0643016,-1.204,0.606507,49.376,-11.972,1.208,0.72641,0.0152,22,-2.14482
"1004","NC_054863.1_2984359_2984794","fungiGroup",504,0.958831,-0.655,0.948455,161.225,353.3662,1.363,0.99541,0.9977,63,-1.56735
"1005","NC_054863.1_2995780_2996313","fungiGroup",609,0.99674,0.225,0.987929,0,0.0254,1.284,0.99853,0.9997,26,-0.681189
"1006","NC_054863.1_3017215_3017320","fungiGroup",228,0.0229586,-0.741,0.106219,25.768,-105.701,0.933,0.29969,9e-04,31,-2.30299
"1007","NC_054863.1_3040336_3040748","fungiGroup",507,0.0449295,-1.388,0.0137608,212.613,531.8654,1.366,0.97672,0.9133,7,-1.64027
"1008","NC_054863.1_3052255_3052089","fungiGroup",204,0.0300325,-1.619,0.0670789,27.846,-68.426,1.099,0.51216,0.0028,73,-2.22613
"1009","NC_054863.1_3078246_3078164","fungiGroup",141,0.0310479,-1.284,0.0510713,26.569,-25.4351,0.83,0.94749,0.0019,62,-2.26387
"1010","NC_054863.1_3079118_3078651","fungiGroup",501,0.841318,-1.167,0.96403,276.111,1163.2054,1.345,0.98699,0.9915,73,-1.0373
"1011","NC_054863.1_3141744_3142016","fungiGroup",375,0.160692,-0.876,0.788743,64.973,9.1034,1.109,0.94494,0.997,25,-1.47601
"1012","NC_054863.1_3142388_3142731","fungiGroup",381,0.541077,-0.952,0.822592,169.33,446.9591,1.123,0.98877,0.9966,9,-1.70115
"1013","NC_054863.1_3167621_3167445","fungiGroup",219,0.163223,-1.303,0.636286,58.088,37.4496,1.319,0.8241,0.0034,27,-1.87323
"1014","NC_054863.1_3168014_3167666","fungiGroup",456,0.93979,-0.557,0.983104,167.869,400.117,1.247,0.98232,0.9997,1,-0.917828
"1015","NC_054863.1_3222315_3222729","fungiGroup",426,0.557452,-0.269,0.643748,0,0.0212,1.178,0.96827,0.5292,53,-1.02248
"1016","NC_054863.1_323995_322897","fungiGroup",1179,0.999995,1.212,0.996496,569.704,2411.3229,1.286,0.99869,0.9997,48,-0.543941
"1017","NC_054863.1_344451_344263","fungiGroup",339,0.124043,-0.399,0.437972,0,0.0104,0.855,0.83847,0.9384,81,-1.89303
"1018","NC_054863.1_347585_347818","fungiGroup",231,0.0478178,0.015,0.272012,0,0.0134,1.141,0.93643,0.0031,100,-2.08603
"1019","NC_054863.1_368440_368358","fungiGroup",159,0.0260087,-0.585,0.00629926,0,0.0136,0.83,0.30134,0.1276,59,-1.97323
"1020","NC_054863.1_370913_370413","fungiGroup",648,0.0896847,-1.329,0.542025,0,0.0224,1.296,0.97946,0.9995,45,-1.21758
"1021","NC_054863.1_467853_467451","fungiGroup",507,0.961639,-0.464,0.986167,133.585,159.7956,1.319,0.99391,0.9994,51,-1.27746
"1022","NC_054863.1_497107_497638","fungiGroup",561,0.960692,-0.42,0.963232,255.072,808.2576,1.227,0.99023,0.869,19,-1.02116
"1023","NC_054863.1_552726_552555","fungiGroup",228,0.0785107,-0.731,0.658361,20.111,-97.8807,1.066,0.80784,0.0549,72,-2.15206
"1024","NC_054863.1_559692_559098","fungiGroup",651,0.180272,-1.046,0.944576,159.707,753.2246,1.35,0.98001,0.9974,4,-0.482324
"1025","NC_054863.1_583462_582913","fungiGroup",579,0.265206,-0.02,0.992167,258.076,816.7145,1.31,0.99809,0.9997,49,-0.295352
"1026","NC_054863.1_587234_587325","fungiGroup",180,0.0167823,0.31,0.0289575,20.136,-15.4496,0.746,0.3019,4e-04,63,-2.26141
"1027","NC_054863.1_60759_60960","fungiGroup",213,0.0588774,-1.576,0.274587,91.258,65.291,1.009,0.98445,0.2413,8,-2.158
"1028","NC_054863.1_652616_652785","fungiGroup",213,0.240426,-0.293,0.369046,73.528,237.7081,1.346,0.739,0.8518,43,-2.12504
"1029","NC_054863.1_684780_685586","fungiGroup",816,0.999652,0.288,0.981514,344.339,865.609,1.178,0.99649,0.9982,36,-0.671038
"1030","NC_054863.1_693593_694201","fungiGroup",669,0.999875,0.485,0.995705,278.994,981.8587,1.295,0.998,0.9994,32,-1.16295
"1031","NC_054863.1_773061_773258","fungiGroup",270,0.0787388,-0.48,0.930522,87.911,153.8595,1.2,0.73547,0.5841,32,-1.62964
"1032","NC_054863.1_777311_777404","fungiGroup",153,0.0313646,-0.57,0.0607058,24.202,-8.5863,1.064,0.80784,0.0352,100,-2.09864
"1033","NC_054863.1_78850_78657","fungiGroup",342,0.0448822,-1.098,0.211015,102.922,138.2522,1.328,0.88531,0.4909,96,-1.93456
"1034","NC_054863.1_829564_830353","fungiGroup",822,0.999993,0.322,0.997824,391.576,939.3444,1.328,0.99863,0.9997,59,-0.304332
"1035","NC_054863.1_840485_840328","fungiGroup",258,0.0840075,0,0.60205,0,0.0077,0.917,0.3543,0.4061,64,-2.24216
"1036","NC_054863.1_872935_872479","fungiGroup",471,0.963743,-0.5,0.979001,0,0.0286,1.229,0.99568,0.9994,68,-1.32892
"1037","NC_054863.1_87582_88659","fungiGroup",1122,1,0.869,0.994744,431.378,1554.2214,1.35,0.99989,0.9997,20,0.321842
"1038","NC_054863.1_885199_885115","fungiGroup",147,0.0196416,-0.974,0.0183928,32.385,-3.6178,1.054,0.86355,6e-04,28,-2.25943
"1039","NC_054863.1_990231_990445","fungiGroup",291,0.188329,-1.163,0.839581,78.762,85.4529,1.011,0.87019,0.9664,2,-2.10163
"1040","NC_054864.1_1008919_1009792","fungiGroup",915,0.999993,1.132,0.996723,357.155,1107.2658,1.287,0.9964,0.9995,48,0.164928
"1041","NC_054864.1_1147932_1147710","fungiGroup",246,0.0246299,-1.118,0.175107,0,0.0156,1.181,0.72607,0.013,18,-2.13245
"1042","NC_054864.1_1222863_1223039","fungiGroup",264,0.210486,-0.51,0.795082,0,0.0109,1.034,0.98263,0.0382,63,-1.82369
"1043","NC_054864.1_1232608_1232734","fungiGroup",180,0.059835,-1.311,0.614724,42.47,23.8728,0.99,0.79107,0.0102,80,-1.94765
"1044","NC_054864.1_1266354_1266206","fungiGroup",180,0.0100976,-1.217,0.0709116,36.344,-38.78,1.155,0.47049,2e-04,52,-1.95059
"1045","NC_054864.1_1293710_1294337","fungiGroup",699,0.996085,-0.079,0.983887,192.315,605.9966,1.345,0.98931,0.9997,90,-1.46762
"1046","NC_054864.1_1307843_1307747","fungiGroup",243,0.0329493,-1.146,0.336771,38.422,69.1313,0.931,0.96352,0.0079,28,-2.16549
"1047","NC_054864.1_1326915_1327431","fungiGroup",549,0.985226,-0.582,0.977947,265.821,783.8784,1.32,0.99432,0.9994,13,-0.789819
"1048","NC_054864.1_1335894_1336114","fungiGroup",264,0.142309,-1.01,0.38552,103.085,322.2092,1.265,0.77626,0.0021,19,-1.75485
"1049","NC_054864.1_1369715_1369538","fungiGroup",267,0.045524,-1.66,0.401539,68.541,45.0672,1.157,0.94263,0.3497,9,-1.71919
"1050","NC_054864.1_1386947_1387203","fungiGroup",354,0.192946,-0.835,0.221449,93.977,100.5441,1.163,0.83461,0.0617,86,-1.56704
"1051","NC_054864.1_1387250_1387421","fungiGroup",246,0.0291764,1.709,0.0312816,65.59,44.1256,0.804,0.86062,0.1214,42,-1.86942
"1052","NC_054864.1_1404381_1405082","fungiGroup",747,0.99993,0.312,0.988838,347.403,1006.6174,1.289,0.99526,0.9863,75,-1.50112
"1053","NC_054864.1_1407219_1407045","fungiGroup",171,0.0502841,-1.431,0.26088,87.192,107.8876,0.774,0.65921,0.1716,49,-2.00976
"1054","NC_054864.1_1412431_1412311","fungiGroup",195,0.00939877,-1.564,0.645843,57.208,201.8508,1.091,0.90632,0.0019,7,-1.95124
"1055","NC_054864.1_142606_143443","fungiGroup",867,0.999998,0.78,0.988772,381.303,1168.1847,1.344,0.99872,0.9997,39,0.138496
"1056","NC_054864.1_1471579_1471788","fungiGroup",312,0.575746,-1.209,0.990258,93.703,170.8721,1.254,0.98596,0.6111,87,-1.75717
"1057","NC_054864.1_1560580_1560224","fungiGroup",486,0.138829,-1.068,0.330701,81.354,87.514,1.141,0.99427,0.9984,5,-1.43117
"1058","NC_054864.1_1570557_1571017","fungiGroup",207,0.098024,-1.368,0.0135959,214.34,445.3991,1.111,0.69792,0.0049,47,-1.24067
"1059","NC_054864.1_1587538_1587321","fungiGroup",222,0.0351969,-1.265,0.0426525,47.983,-74.493,0.95,0.59851,0.0122,58,-2.07247
"1060","NC_054864.1_1602994_1603339","fungiGroup",387,0.812713,-0.984,0.795985,105.899,177.2564,1.244,0.98743,0.9995,45,-1.76697
"1061","NC_054864.1_164196_163667","fungiGroup",582,0.882872,-0.403,0.967921,0,0.0263,1.047,0.99189,0.9955,22,-1.3596
"1062","NC_054864.1_1721388_1721711","fungiGroup",372,0.17736,-1.135,0.278919,160.809,478.1036,1.287,0.77355,0.0032,42,-0.969636
"1063","NC_054864.1_1726543_1726900","fungiGroup",465,0.834656,-0.687,0.966712,96.471,59.3842,1.318,0.98569,0.9922,99,-1.76392
"1064","NC_054864.1_1736645_1736735","fungiGroup",207,0.0236157,-0.286,0.231487,11.353,-12.4831,0.787,0.48477,0.0024,57,-2.20957
"1065","NC_054864.1_1737817_1737733","fungiGroup",235,0.0157321,0,0.460472,36.186,-104.9353,1.137,0.86333,5e-04,12,-2.21067
"1066","NC_054864.1_174690_173899","fungiGroup",846,0.999246,0.272,0.996924,57.182,-79.3919,1.206,0.99853,0.9973,15,-0.160294
"1067","NC_054864.1_179608_179501","fungiGroup",240,0.0238557,-1.057,0.147327,42.125,43.6357,0.693,0.78933,2e-04,2,-1.89581
"1068","NC_054864.1_1819317_1819456","fungiGroup",207,0.0600178,-1.762,0.230415,48.911,18.14,1.053,0.41586,0.0173,38,-2.17109
"1069","NC_054864.1_1838081_1837767","fungiGroup",315,0.664466,-0.733,0.882194,140.372,308.9072,1.014,0.96525,0.8413,78,-1.63467
"1070","NC_054864.1_1838280_1838130","fungiGroup",162,0.0969507,-0.849,0.040535,73.711,263.6767,0.737,0.54708,7e-04,13,-1.81279
"1071","NC_054864.1_1874273_1874461","fungiGroup",201,0.124673,-1.845,0.091965,75.632,14.8192,0.812,0.14117,0.0027,27,-2.04628
"1072","NC_054864.1_1904851_1904987","fungiGroup",162,0.0624636,-1.106,0.0156516,52.107,44.0073,1.185,0.76234,0.0012,59,-2.0847
"1073","NC_054864.1_1921855_1922344","fungiGroup",534,0.931141,-0.908,0.753997,163.932,315.391,1.254,0.94321,0.991,57,-1.65673
"1074","NC_054864.1_1924178_1924424","fungiGroup",303,0.0419495,-1.423,0.30608,82.424,67.5642,1.208,0.93497,0.035,59,-1.78393
"1075","NC_054864.1_2001228_2000763","fungiGroup",258,0.150509,-1.394,0.527183,97.261,41.1883,1.147,0.99844,0.9818,33,-1.98298
"1076","NC_054864.1_2027904_2028316","fungiGroup",327,0.0620618,-0.321,0.199067,185.084,554.4768,1.366,0.99174,0.9951,25,-1.95856
"1077","NC_054864.1_2035554_2035758","fungiGroup",291,0.121621,-0.434,0.597759,65.42,75.3875,1.305,0.2976,0.9819,74,-1.73213
"1078","NC_054864.1_2063317_2062809","fungiGroup",546,0.997737,-0.363,0.996347,235.11,667.6121,1.305,0.99909,0.9957,83,-1.45221
"1079","NC_054864.1_2089100_2088579","fungiGroup",636,0.906951,-0.302,0.989565,133.945,292.6246,1.271,0.99821,0.9997,93,-0.884561
"1080","NC_054864.1_2097980_2097783","fungiGroup",309,0.182955,0,0.000484206,42.026,12.5036,1.212,0.60583,0.8416,58,-2.09144
"1081","NC_054864.1_2098595_2098508","fungiGroup",238,0.0432154,-0.915,0.0945876,33.87,6.9285,0.83,0.65556,0.019,94,-2.23477
"1082","NC_054864.1_2124311_2124215","fungiGroup",147,0.0549665,-0.528,0.165482,42.6,-30.8252,1.138,0.65999,0.001,48,-2.22164
"1083","NC_054864.1_2126272_2125696","fungiGroup",648,0.998247,-0.269,0.993732,20.659,-169.1763,1.022,0.9889,0.9989,100,-0.940315
"1084","NC_054864.1_2163337_2162338","fungiGroup",1068,0.999999,0.817,0.990395,214.075,270.4753,1.327,0.99493,0.9997,92,-0.328477
"1085","NC_054864.1_2238348_2238780","fungiGroup",552,0.991185,-0.075,0.961731,249.201,911.2194,1.207,0.97634,0.9992,76,-1.12635
"1086","NC_054864.1_2253642_2253433","fungiGroup",291,0.135903,-1.081,0.011849,41.296,-14.4105,1.223,0.64831,0.0021,75,-2.01832
"1087","NC_054864.1_2282893_2282047","fungiGroup",969,0.999998,0.981,0.998014,167.142,75.4317,1.285,0.99637,0.996,75,-0.693681
"1088","NC_054864.1_232115_232310","fungiGroup",267,0.170321,-0.941,0.129484,48.853,-6.1581,0.934,0.89533,0.5152,19,-1.94581
"1089","NC_054864.1_2342904_2342734","fungiGroup",315,0.399319,-0.574,0.88911,117.459,147.0568,1.15,0.9681,0.3706,52,-1.83591
"1090","NC_054864.1_2371624_2371303","fungiGroup",360,0.464516,-0.299,0.720473,97.917,115.1533,1.313,0.9923,0.7593,88,-1.17909
"1091","NC_054864.1_2386414_2386594","fungiGroup",330,0.0129937,-1.303,0.0606562,51.986,-2.693,0.964,0.88707,0.0271,55,-1.51085
"1092","NC_054864.1_2417176_2417077","fungiGroup",183,0.0984397,-1.331,0.0277535,33.104,93.3829,1.049,0.93128,0.0026,40,-2.11865
"1093","NC_054864.1_2418897_2418768","fungiGroup",228,0.115941,0.143,0.0841092,77.324,161.4131,0.949,0.54856,9e-04,31,-2.22298
"1094","NC_054864.1_2468672_2468386","fungiGroup",396,0.84475,-0.011,0.972388,89.453,115.8836,1.285,0.91725,0.9859,30,-2.03865
"1095","NC_054864.1_2484495_2484337","fungiGroup",291,0.343052,-0.368,0.236416,38.734,26.2569,1.153,0.95095,0.0656,33,-1.93401
"1096","NC_054864.1_2497089_2497390","fungiGroup",372,0.165995,-0.498,0.0990785,0,0.0145,0.88,0.80379,0.9767,3,-2.03177
"1097","NC_054864.1_2505028_2504759","fungiGroup",309,0.186132,-1.324,0.0425084,87.292,20.2705,1.079,0.59379,0.01,28,-1.88502
"1098","NC_054864.1_2513020_2513523","fungiGroup",564,0.996682,-0.235,0.989663,178.069,179.0751,1.313,0.99712,0.9994,18,-0.66321
"1099","NC_054864.1_2538770_2538625","fungiGroup",258,0.0358935,-1.342,0.371624,8.617,-25.4462,1.279,0.63213,0.0207,49,-1.82594
"1100","NC_054864.1_2569666_2569189","fungiGroup",474,0.650054,-0.855,0.872823,0,0.0239,1.196,0.9867,0.9762,18,-0.732211
"1101","NC_054864.1_2571350_2570816","fungiGroup",564,0.997375,-0.358,0.985104,0,0.0268,1.141,0.9982,0.9574,86,-0.933041
"1102","NC_054864.1_2646708_2646314","fungiGroup",471,0.930722,-1.527,0.942701,139.443,158.078,1.277,0.9604,0.9991,94,-1.42697
"1103","NC_054864.1_2657325_2657196","fungiGroup",240,0.205577,-1.537,0.633073,40.298,-35.2346,1.135,0.83907,0.7315,79,-1.90852
"1104","NC_054864.1_2659998_2660182","fungiGroup",255,0.0433385,-1.196,0.0397208,101.482,161.3297,1.334,0.57222,0.0011,52,-1.81016
"1105","NC_054864.1_2697359_2697472","fungiGroup",171,0.0272252,-1.515,0.118667,45.313,9.7256,0.853,0.88751,0.002,40,-2.2076
"1106","NC_054864.1_2720733_2721055","fungiGroup",366,0.758438,-0.535,0.774948,132.199,272.3843,1.199,0.99378,0.9991,70,-1.64526
"1107","NC_054864.1_2730682_2730882","fungiGroup",252,0.113436,-0.796,0.804435,70.822,25.1886,1.241,0.92127,0.1083,100,-1.95501
"1108","NC_054864.1_2740736_2739992","fungiGroup",816,0.999859,0.295,0.996354,183.528,316.1974,1.337,0.99961,0.9997,92,0.420095
"1109","NC_054864.1_2750070_2749968","fungiGroup",150,0.0188269,-1.818,0.00640656,25.51,-28.5939,0.854,0.84547,0.0076,79,-2.15485
"1110","NC_054864.1_2762130_2761929","fungiGroup",276,0.159563,-0.414,0.78737,85.391,-62.9331,1.092,0.96324,0.6765,79,-1.63666
"1111","NC_054864.1_2784440_2785091","fungiGroup",402,0.12221,-0.879,0.543751,214.599,274.3203,1.254,0.9782,0.987,16,-0.22189
"1112","NC_054864.1_285157_284830","fungiGroup",474,0.558786,-0.208,0.854595,136.126,346.0694,1.352,0.95258,0.598,50,-0.903341
"1113","NC_054864.1_308909_308550","fungiGroup",369,0.752986,-0.913,0.910429,122.924,239.1492,1.22,0.72564,0.998,59,-1.57735
"1114","NC_054864.1_315410_315666","fungiGroup",312,0.440755,-0.433,0.837684,45.178,-54.2342,1.253,0.98506,0.9646,23,-2.14763
"1115","NC_054864.1_322118_323121","fungiGroup",1074,0.999998,1.345,0.999663,495.209,2710.0005,1.331,0.99527,0.9997,67,-0.849069
"1116","NC_054864.1_32719_32468","fungiGroup",330,0.5,-0.761,0.886723,0,0.013,1.125,0.98226,0.7424,97,-2.1784
"1117","NC_054864.1_419849_419693","fungiGroup",228,0.0390071,-1.294,0.597481,35.968,50.4812,0.821,0.94684,0.0235,21,-2.1173
"1118","NC_054864.1_436267_436987","fungiGroup",792,0.999961,0.124,0.99239,241.388,457.8695,1.306,0.99423,0.9972,79,-0.74706
"1119","NC_054864.1_459435_459631","fungiGroup",347,0.180579,0,0.0358282,94.63,41.2142,1.142,0.66733,0.0028,57,-2.14846
"1120","NC_054864.1_533927_533538","fungiGroup",507,0.168001,-1.319,0.112963,52.745,-89.5928,1.328,0.95026,0.1275,46,-1.64011
"1121","NC_054864.1_544658_544067","fungiGroup",621,0.929765,-0.203,0.969013,229.994,838.7385,1.341,0.98121,0.9948,99,-1.42715
"1122","NC_054864.1_551308_551466","fungiGroup",279,0.0424341,-0.887,0.142908,20.594,-30.1221,1.013,0.71935,0.2461,79,-1.93828
"1123","NC_054864.1_561565_562499","fungiGroup",1035,0.999999,0.51,0.985266,416.077,2100.8908,1.39,0.99967,0.9996,60,0.04799
"1124","NC_054864.1_599740_599650","fungiGroup",225,0.192536,-0.148,0.526122,26.559,-22.0278,0.725,0.64129,0.0546,2,-2.30441
"1125","NC_054864.1_607225_608402","fungiGroup",1206,1,1.253,0.997687,540.931,2284.4991,1.34,0.9997,0.9995,60,-0.790501
"1126","NC_054864.1_611948_612872","fungiGroup",936,0.999999,0.461,0.990807,162.177,335.2701,1.285,0.99394,0.9996,8,-0.797916
"1127","NC_054864.1_646891_647047","fungiGroup",306,0.0405408,-1.245,0.267271,61.188,133.2395,1.224,0.8251,0.1392,7,-2.20618
"1128","NC_054864.1_660904_661282","fungiGroup",450,0.922245,-1.005,0.952079,109.347,138.4688,1.326,0.98935,0.9997,99,-0.934782
"1129","NC_054864.1_675055_675390","fungiGroup",411,0.735057,-0.986,0.787354,72.13,35.8461,1.22,0.97662,0.9902,2,-1.57484
"1130","NC_054864.1_707245_707360","fungiGroup",264,0.0236962,-0.444,0.0271679,28.264,-84.1933,1.127,0.50674,9e-04,71,-2.1231
"1131","NC_054864.1_717603_717685","fungiGroup",228,0.132521,0.801,0.572306,30.043,23.815,0.992,0.75496,0.0049,15,-2.16054
"1132","NC_054864.1_756808_756512","fungiGroup",324,0.781069,-0.449,0.786405,122.862,289.1442,1.31,0.96944,0.9984,60,-1.8126
"1133","NC_054864.1_810791_810583","fungiGroup",273,0.0993954,-1.579,0.316644,47.271,-37.1298,1.132,0.96762,0.6331,61,-1.93812
"1134","NC_054864.1_896222_895962","fungiGroup",339,0.0840689,-1.058,0.167488,108.659,150.0908,1.324,0.96311,0.4526,29,-1.8011
"1135","NC_054864.1_900105_900318","fungiGroup",204,0.0704426,-1.122,0.0778043,88.395,51.5816,1.247,0.92978,0.0329,38,-1.36946
"1136","OffNeg_NC_054857.1_1017696_1017917","fungiGroup",168,0.0344509,-0.954,0.0204519,9.746,-132.7285,1.149,0.65516,0.001,29,-1.8033
"1137","OffNeg_NC_054857.1_105292_105486","fungiGroup",189,0.134749,-0.393,0.00630026,0,0.0138,0.787,0.05031,5e-04,12,-2.34303
"1138","OffNeg_NC_054857.1_1060342_1059931","fungiGroup",279,0.0549632,-0.909,0.178179,4.697,-497.5738,1.085,0.42993,0.0184,69,-0.100037
"1139","OffNeg_NC_054857.1_1086192_1086638","fungiGroup",303,0.0767928,0.636,0.00639591,15.73,-265.313,1.028,0.27749,0.0028,41,-1.51473
"1140","OffNeg_NC_054857.1_1087754_1087290","fungiGroup",303,0.0887229,-1.311,0.0040665,15.634,-272.2309,1.046,0.2922,0.0066,62,-1.51622
"1141","OffNeg_NC_054857.1_1116103_1116964","fungiGroup",432,0.144802,-1.074,0.117969,14.515,-724.8317,1.068,0.83569,0.0019,98,-0.361803
"1142","OffNeg_NC_054857.1_1149480_1149364","fungiGroup",162,0.0439732,-0.639,0.392229,11.892,-19.4158,1.096,0.06898,9e-04,22,-2.294
"1143","OffNeg_NC_054857.1_1237158_1236834","fungiGroup",246,0.0146839,-0.631,0.00597717,11.455,-116.644,1.228,0.72499,7e-04,9,-1.49236
"1144","OffNeg_NC_054857.1_1268505_1268332","fungiGroup",195,0.00732792,-1.413,0.0230542,11.825,-19.755,1.006,0.81967,0.001,10,-1.88054
"1145","OffNeg_NC_054857.1_1291948_1291686","fungiGroup",258,0.0475953,-1.106,0.204693,19.176,-100.4413,1.16,0.89336,0.0034,20,-1.53796
"1146","OffNeg_NC_054857.1_1312260_1312679","fungiGroup",339,0.0924619,-0.59,0.101115,17.73,-121.3363,0.962,0.6463,0.1044,10,-2.21455
"1147","OffNeg_NC_054857.1_1376969_1377107","fungiGroup",279,0.3027,0,0.55051,35.692,-34.0215,0.965,0.82488,0.3585,67,-2.10075
"1148","OffNeg_NC_054857.1_1420388_1420203","fungiGroup",336,0.185256,-0.937,0.808419,20.054,-38.4516,1.045,0.61407,0.0028,99,-1.78014
"1149","OffNeg_NC_054857.1_1422657_1422239","fungiGroup",249,0.166276,-1.242,0.0678998,15.262,-132.2637,0.99,0.87417,0.8869,73,-1.49137
"1150","OffNeg_NC_054857.1_1444338_1444122","fungiGroup",138,0.023098,-1.008,0.00868856,13,-269.3315,0.953,0.81189,2e-04,17,-1.64586
"1151","OffNeg_NC_054857.1_1469653_1469308","fungiGroup",492,0.167398,-1.528,0.142213,56.187,-134.736,0.903,0.97665,0.9845,29,-1.71615
"1152","OffNeg_NC_054857.1_1490894_1490749","fungiGroup",144,0.0270598,-1.366,0.0102648,26.483,-78.5803,0.697,0.0875,0.0047,3,-2.21215
"1153","OffNeg_NC_054857.1_1493254_1493168","fungiGroup",135,0.00673252,-0.077,0.0847893,0,0.0079,1.189,0.83416,4e-04,75,-2.20181
"1154","OffNeg_NC_054857.1_1512368_1512215","fungiGroup",147,0.0154132,-0.392,0.00429658,0,0.0133,0.815,0.09741,3e-04,61,-2.51133
"1155","OffNeg_NC_054857.1_153440_154113","fungiGroup",351,0.112983,-0.999,0.0641729,28.821,-388.3698,0.986,0.51146,0.0248,58,-1.8211
"1156","OffNeg_NC_054857.1_154473_154307","fungiGroup",204,0.133228,-1.096,0.0768187,0,0.0118,0.813,0.53641,0.0043,47,-2.24439
"1157","OffNeg_NC_054857.1_1594099_1594417","fungiGroup",273,0.03963,-1.019,0.00594113,7.554,-317.0473,0.769,0.32975,0.0065,30,-1.69808
"1158","OffNeg_NC_054857.1_1638028_1637937","fungiGroup",183,0.019975,-0.418,0.00714525,11.481,-48.6544,0.697,0.519,0.003,16,-2.26946
"1159","OffNeg_NC_054857.1_1681992_1682753","fungiGroup",351,0.0924301,-0.9,0.122658,5.866,-575.6405,1.069,0.88341,0.0012,87,-0.470743
"1160","OffNeg_NC_054857.1_1693422_1693015","fungiGroup",237,0.0301278,-1.227,0.00393376,13.344,-87.8165,0.868,0.86712,0.0012,11,-1.68881
"1161","OffNeg_NC_054857.1_1704198_1704363","fungiGroup",237,0.151979,-0.526,0.00638669,8.212,-130.3225,0.719,0.80731,0.0079,38,-2.17317
"1162","OffNeg_NC_054857.1_1704421_1705327","fungiGroup",354,0.398166,-0.754,0.336511,11.434,-367.1469,0.999,0.88077,0.2234,33,-0.503834
"1163","OffNeg_NC_054857.1_1710857_1710986","fungiGroup",279,0.0236849,0,0.160229,10.09,-40.108,1.003,0.78439,0.0039,89,-1.83311
"1164","OffNeg_NC_054857.1_1712185_1712065","fungiGroup",240,0.0115688,-0.669,0.265555,8.841,-47.8867,0.79,0.73614,0.0011,28,-2.01452
