Name,Score,Start,End,Pval
NC_054863.1_218230_217829_Aspergillus_puulaauensis,71.485,75,479,9.207e-07
OffNeg_NC_054864.1_2163337_2162338_Aspergillus_puulaauensis,7.618,806,838,0.895
NC_054861.1_1882939_1882773_Aspergillus_puulaauensis,38.189,74,253,0.001
OffPos_NC_054863.1_1709431_1709326_Aspergillus_puulaauensis,17.516,9,161,0.381
OffNeg_NC_054861.1_2029218_2029067_Aspergillus_puulaauensis,16.961,36,125,0.519
NC_054863.1_1506683_1507215_Aspergillus_puulaauensis,234.495,77,622,0.000e+00
OffPos_NC_054857.1_1376969_1377107_Aspergillus_puulaauensis,11.775,139,189,0.568
NC_054859.1_3157963_3157253_Aspergillus_puulaauensis,280.091,105,770,0.000e+00
OffPos_NC_054858.1_4929563_4929681,0,0,0,1
OffPos_NC_054861.1_1864670_1864542_Aspergillus_puulaauensis,9.139,263,274,0.615
NC_054860.1_3992801_3992133_Aspergillus_puulaauensis,240.002,63,752,0.000e+00
OffNeg_NC_054859.1_342665_342923,0,0,0,1
OffNeg_NC_054858.1_2269020_2269281_Aspergillus_puulaauensis,9.778,108,212,0.962
OffNeg_NC_054861.1_1993267_1993162_Aspergillus_puulaauensis,20.958,105,197,0.065
NC_054864.1_2124311_2124215_Aspergillus_puulaauensis,42.600,75,176,5.097e-05
NC_054862.1_2324012_2323393_Aspergillus_puulaauensis,284.234,75,692,0.000e+00
NC_054858.1_1386577_1386130_Aspergillus_puulaauensis,201.623,61,525,0.000e+00
NC_054858.1_2740596_2740778_Aspergillus_puulaauensis,35.305,119,289,1.866e-04
OffPos_NC_054857.1_175766_176192_Aspergillus_puulaauensis,71.284,448,576,8.577e-08
OffPos_NC_054861.1_1177009_1177255_Aspergillus_puulaauensis,11.597,62,109,0.451
OffNeg_NC_054857.1_4073983_4074924_Aspergillus_puulaauensis,9.254,957,995,0.965
OffNeg_NC_054861.1_1908925_1908610_Aspergillus_puulaauensis,6.753,198,209,0.982
NC_054860.1_3318911_3318425_Aspergillus_puulaauensis,103.249,88,564,1.332e-15
OffNeg_NC_054860.1_818251_818410_Aspergillus_puulaauensis,19.973,219,275,0.189
NC_054857.1_1060342_1059931_Aspergillus_puulaauensis,151.817,66,494,0.000e+00
NC_054859.1_2860060_2861189_Aspergillus_puulaauensis,393.682,75,1193,0.000e+00
OffNeg_NC_054857.1_5955931_5956031,0,0,0,1
NC_054858.1_1603971_1604057_Aspergillus_puulaauensis,18.984,62,169,2.214e-04
NC_054861.1_1433937_1433823_Aspergillus_puulaauensis,58.325,67,201,7.648e-09
OffPos_NC_054857.1_4863615_4863471,0,0,0,1
NC_054858.1_1370981_1371621_Aspergillus_puulaauensis,38.284,432,665,0.020
OffNeg_NC_054857.1_462130_462661_Aspergillus_puulaauensis,56.530,446,562,1.990e-06
OffPos_NC_054857.1_357236_356738_Aspergillus_puulaauensis,11.535,602,631,0.611
OffPos_NC_054862.1_940644_940402_Aspergillus_puulaauensis,21.609,249,374,0.423
OffNeg_NC_054859.1_1499663_1500502_Aspergillus_puulaauensis,13.269,91,138,0.449
NC_054863.1_990231_990445_Aspergillus_puulaauensis,78.762,76,291,0.000e+00
NC_054859.1_1819969_1820119_Aspergillus_puulaauensis,60.583,77,241,3.371e-09
OffPos_NC_054858.1_2720039_2720168_Aspergillus_puulaauensis,11.930,69,188,0.535
OffPos_NC_054864.1_2497089_2497390,0,0,0,1
NC_054861.1_3613471_3613605_Aspergillus_puulaauensis,46.198,77,211,2.621e-06
OffPos_NC_054859.1_1259348_1259565_Aspergillus_puulaauensis,17.726,187,270,0.442
OffPos_NC_054864.1_1232608_1232734_Aspergillus_puulaauensis,72.918,49,276,1.681e-10
OffNeg_NC_054858.1_2060888_2060705_Aspergillus_puulaauensis,7.835,20,76,0.657
OffNeg_NC_054857.1_1945425_1945506_Aspergillus_puulaauensis,11.700,55,102,0.064
OffNeg_NC_054858.1_920851_920750_Aspergillus_puulaauensis,6.327,118,138,0.751
OffPos_NC_054863.1_3079118_3078651_Aspergillus_puulaauensis,8.463,473,484,0.920
NC_054863.1_368440_368358,0,0,0,1
OffNeg_NC_054860.1_393660_393407,0,0,0,1
OffNeg_NC_054857.1_5854875_5855280,0,0,0,1
NC_054860.1_4188520_4188310_Aspergillus_puulaauensis,73.412,70,264,5.494e-08
OffPos_NC_054862.1_743834_744007,0,0,0,1
OffNeg_NC_054861.1_2249981_2250946_Aspergillus_puulaauensis,15.455,48,77,0.121
OffPos_NC_054862.1_3363517_3362695_Aspergillus_puulaauensis,71.952,395,874,3.764e-14
NC_054859.1_4085255_4085144_Aspergillus_puulaauensis,38.166,78,197,5.687e-04
OffPos_NC_054857.1_5590938_5591733_Aspergillus_puulaauensis,20.001,694,909,0.135
OffPos_NC_054857.1_1469653_1469308,0,0,0,1
OffPos_NC_054862.1_355851_355616,0,0,0,1
OffPos_NC_054860.1_3222285_3221435_Aspergillus_puulaauensis,13.212,366,407,0.125
OffPos_NC_054860.1_1753966_1753872_Aspergillus_puulaauensis,10.772,180,230,0.324
NC_054859.1_3445662_3446344_Aspergillus_puulaauensis,63.780,123,803,3.678e-07
OffNeg_NC_054859.1_1660942_1661292_Aspergillus_puulaauensis,9.587,239,274,0.564
OffNeg_NC_054860.1_3538292_3538056_Aspergillus_puulaauensis,13.184,237,320,0.216
OffNeg_NC_054863.1_1064085_1063987_Aspergillus_puulaauensis,15.157,3,59,0.151
NC_054859.1_471217_471855_Aspergillus_puulaauensis,278.571,76,711,0.000e+00
OffNeg_NC_054863.1_2949312_2949530,0,0,0,1
OffNeg_NC_054863.1_60759_60960_Aspergillus_puulaauensis,15.659,198,284,0.033
NC_054857.1_855432_854877_Aspergillus_puulaauensis,158.284,82,633,0.000e+00
OffNeg_NC_054860.1_3220815_3220733_Aspergillus_puulaauensis,8.867,43,84,0.938
OffNeg_NC_054857.1_3393766_3393585_Aspergillus_puulaauensis,7.190,240,257,0.919
OffNeg_NC_054862.1_1499069_1498570_Aspergillus_puulaauensis,7.289,91,111,0.463
NC_054857.1_3634262_3634526_Aspergillus_puulaauensis,77.678,92,343,3.930e-13
OffPos_NC_054863.1_2052034_2051234_Aspergillus_puulaauensis,12.427,793,828,0.050
NC_054860.1_4080758_4079966_Aspergillus_puulaauensis,298.567,103,861,0.000e+00
OffPos_NC_054861.1_3070036_3070174_Aspergillus_puulaauensis,15.732,19,78,0.535
NC_054862.1_1747048_1746938_Aspergillus_puulaauensis,50.366,76,189,1.486e-08
OffPos_NC_054859.1_4483462_4483338_Aspergillus_puulaauensis,7.522,83,139,0.938
NC_054859.1_1004979_1004535_Aspergillus_puulaauensis,272.617,13,516,0.000e+00
OffPos_NC_054861.1_3625117_3625963_Aspergillus_puulaauensis,18.342,607,648,0.298
OffNeg_NC_054858.1_2220758_2220664_Aspergillus_puulaauensis,9.968,79,132,0.561
OffNeg_NC_054864.1_675055_675390_Aspergillus_puulaauensis,20.454,434,466,0.107
OffNeg_NC_054858.1_3506722_3506921_Aspergillus_puulaauensis,12.208,92,289,0.379
OffNeg_NC_054862.1_3380108_3380345_Aspergillus_puulaauensis,6.005,280,354,0.993
NC_054858.1_4365630_4365257_Aspergillus_puulaauensis,117.949,76,522,0.000e+00
NC_054858.1_2285830_2285912_Aspergillus_puulaauensis,7.999,116,202,0.618
OffPos_NC_054858.1_1658556_1658968_Aspergillus_puulaauensis,14.098,351,416,0.820
NC_054864.1_1326915_1327431_Aspergillus_puulaauensis,265.821,77,595,0.000e+00
NC_054862.1_1229956_1229844_Aspergillus_puulaauensis,16.635,73,192,0.074
NC_054863.1_1392264_1391435_Aspergillus_puulaauensis,214.562,71,898,0.000e+00
OffNeg_NC_054858.1_3606113_3606360,0,0,0,1
OffNeg_NC_054863.1_2966272_2966187_Aspergillus_puulaauensis,8.310,89,175,0.997
OffNeg_NC_054860.1_912082_912268,0,0,0,1
OffNeg_NC_054858.1_4949347_4949082_Aspergillus_puulaauensis,21.349,2,175,0.245
OffNeg_NC_054861.1_1045045_1044472_Aspergillus_puulaauensis,21.069,404,529,0.268
NC_054860.1_1236660_1236184_Aspergillus_puulaauensis,195.294,76,558,0.000e+00
NC_054862.1_3118346_3117495_Aspergillus_puulaauensis,398.327,75,923,0.000e+00
NC_054861.1_2516930_2518057_Aspergillus_puulaauensis,358.012,79,1200,0.000e+00
OffPos_NC_054859.1_2162806_2163487_Aspergillus_puulaauensis,13.885,109,153,0.995
OffPos_NC_054861.1_520960_520859_Aspergillus_puulaauensis,12.820,58,81,0.611
NC_054864.1_1921855_1922344_Aspergillus_puulaauensis,163.932,74,565,0.000e+00
OffNeg_NC_054859.1_1752408_1752293_Aspergillus_puulaauensis,8.470,4,48,0.120
NC_054860.1_2693245_2692751_Aspergillus_puulaauensis,152.422,106,576,0.000e+00
NC_054859.1_2433185_2432964_Aspergillus_puulaauensis,41.836,63,290,6.660e-06
OffNeg_NC_054859.1_1927726_1927587,0,0,0,1
OffNeg_NC_054858.1_3222481_3222571_Aspergillus_puulaauensis,12.870,19,120,0.272
NC_054860.1_2139443_2138744_Aspergillus_puulaauensis,226.164,43,747,0.000e+00
OffPos_NC_054860.1_2392356_2392133_Aspergillus_puulaauensis,7.339,223,237,0.884
OffNeg_NC_054860.1_2600966_2601408_Aspergillus_puulaauensis,13.491,360,404,0.836
OffNeg_NC_054861.1_2246070_2246350_Aspergillus_puulaauensis,12.555,352,417,0.858
OffPos_NC_054864.1_308909_308550_Aspergillus_puulaauensis,5.892,4,36,0.987
OffNeg_NC_054857.1_2836467_2836184_Aspergillus_puulaauensis,14.324,316,354,0.680
OffPos_NC_054860.1_3239409_3239228_Aspergillus_puulaauensis,13.117,281,322,0.318
OffNeg_NC_054858.1_4783151_4782905_Aspergillus_puulaauensis,9.147,218,259,0.742
OffNeg_NC_054859.1_4226002_4225919,0,0,0,1
OffNeg_NC_054862.1_2347596_2348264_Aspergillus_puulaauensis,4.811,447,458,0.626
OffPos_NC_054857.1_4899003_4898691_Aspergillus_puulaauensis,38.520,119,310,0.002
OffNeg_NC_054861.1_3542863_3543994_Aspergillus_puulaauensis,14.596,601,708,0.266
OffNeg_NC_054858.1_5193919_5193792_Aspergillus_puulaauensis,13.673,178,249,0.588
NC_054859.1_2135931_2136130_Aspergillus_puulaauensis,11.374,1,30,0.410
NC_054863.1_2048714_2048535_Aspergillus_puulaauensis,63.668,79,255,2.252e-13
NC_054861.1_3974904_3974713_Aspergillus_puulaauensis,52.539,79,282,1.198e-08
OffNeg_NC_054862.1_1921278_1921420_Aspergillus_puulaauensis,15.897,40,162,0.466
OffPos_NC_054857.1_3059363_3058421_Aspergillus_puulaauensis,19.649,850,1068,0.387
OffPos_NC_054858.1_3594593_3594459_Aspergillus_puulaauensis,9.562,18,35,0.976
NC_054862.1_955443_955932_Aspergillus_puulaauensis,156.501,77,571,0.000e+00
NC_054860.1_600523_600677_Aspergillus_puulaauensis,30.734,83,229,4.014e-06
NC_054859.1_3917124_3917984_Aspergillus_puulaauensis,384.303,67,933,0.000e+00
NC_054859.1_4067166_4067060_Aspergillus_puulaauensis,32.230,82,180,1.228e-07
OffPos_NC_054858.1_5098553_5098304_Aspergillus_puulaauensis,16.031,145,186,0.328
NC_054864.1_1008919_1009792_Aspergillus_puulaauensis,357.155,53,955,0.000e+00
OffPos_NC_054863.1_829564_830353_Aspergillus_puulaauensis,12.412,513,602,0.572
OffPos_NC_054858.1_237921_236871_Aspergillus_puulaauensis,14.681,636,668,0.555
NC_054861.1_1311376_1311511_Aspergillus_puulaauensis,56.845,77,217,5.004e-11
OffNeg_NC_054857.1_3186707_3186829_Aspergillus_puulaauensis,6.771,55,90,0.949
OffNeg_NC_054859.1_1676290_1676661_Aspergillus_puulaauensis,14.498,227,304,0.348
NC_054857.1_5205587_5205089_Aspergillus_puulaauensis,86.859,165,584,0.000e+00
OffNeg_NC_054863.1_777311_777404_Aspergillus_puulaauensis,30.336,57,242,7.962e-04
OffNeg_NC_054861.1_4074184_4073461,0,0,0,1
OffNeg_NC_054860.1_3630638_3630065_Aspergillus_puulaauensis,13.207,463,567,0.972
NC_054864.1_322118_323121_Aspergillus_puulaauensis,495.209,76,1086,0.000e+00
OffPos_NC_054864.1_1293710_1294337_Aspergillus_puulaauensis,10.432,563,586,0.928
OffNeg_NC_054862.1_424600_424302_Aspergillus_puulaauensis,10.246,49,81,0.654
OffPos_NC_054860.1_2126374_2126671_Aspergillus_puulaauensis,10.045,3,32,0.526
OffNeg_NC_054859.1_858905_858100_Aspergillus_puulaauensis,24.660,262,336,0.129
OffNeg_NC_054861.1_2268379_2268277_Aspergillus_puulaauensis,16.357,76,204,0.193
OffNeg_NC_054859.1_589225_588752_Aspergillus_puulaauensis,12.589,232,348,0.370
OffNeg_NC_054860.1_1992536_1992320_Aspergillus_puulaauensis,11.928,292,351,0.836
OffPos_NC_054859.1_342665_342923_Aspergillus_puulaauensis,9.662,325,393,0.777
NC_054860.1_3894414_3894666_Aspergillus_puulaauensis,118.959,78,329,0.000e+00
NC_054860.1_1395694_1395884_Aspergillus_puulaauensis,12.146,62,259,0.399
OffPos_NC_054859.1_1376686_1377328_Aspergillus_puulaauensis,22.003,349,420,0.101
OffPos_NC_054858.1_1339498_1339388_Aspergillus_puulaauensis,7.726,179,196,0.649
OffPos_NC_054861.1_4165787_4165950_Aspergillus_puulaauensis,9.137,235,306,0.686
OffPos_NC_054862.1_1925380_1925785_Aspergillus_puulaauensis,20.306,524,556,0.047
NC_054858.1_5404097_5403753_Aspergillus_puulaauensis,200.772,76,444,1.110e-16
OffPos_NC_054858.1_122584_123103_Aspergillus_puulaauensis,11.754,67,105,0.688
NC_054857.1_4574555_4574641_Aspergillus_puulaauensis,26.021,59,196,0.004
NC_054864.1_1838081_1837767_Aspergillus_puulaauensis,140.372,76,390,0.000e+00
OffPos_NC_054859.1_2769046_2769258_Aspergillus_puulaauensis,10.653,253,333,0.170
NC_054858.1_2311433_2312009_Aspergillus_puulaauensis,222.028,77,670,0.000e+00
OffNeg_NC_054862.1_1696334_1696700_Aspergillus_puulaauensis,13.290,323,454,0.636
OffNeg_NC_054858.1_3374877_3374227_Aspergillus_puulaauensis,24.994,221,292,0.008
NC_054858.1_2651997_2652431_Aspergillus_puulaauensis,161.148,67,513,0.000e+00
OffPos_NC_054864.1_2740736_2739992_Aspergillus_puulaauensis,43.386,314,604,4.566e-04
OffNeg_NC_054863.1_3141744_3142016_Aspergillus_puulaauensis,20.529,343,423,0.266
OffNeg_NC_054857.1_2244922_2245035_Aspergillus_puulaauensis,6.603,53,85,0.980
NC_054857.1_1312260_1312679_Aspergillus_puulaauensis,191.978,76,492,0.000e+00
NC_054857.1_1237158_1236834_Aspergillus_puulaauensis,21.452,79,222,0.010
OffPos_NC_054857.1_4279450_4279178_Aspergillus_puulaauensis,10.790,149,202,0.872
OffNeg_NC_054859.1_3940916_3941102_Aspergillus_puulaauensis,11.897,8,31,0.784
OffPos_NC_054862.1_3281796_3281988,0,0,0,1
NC_054860.1_3794289_3794163_Aspergillus_puulaauensis,62.928,76,216,2.373e-09
OffNeg_NC_054861.1_536706_535986_Aspergillus_puulaauensis,14.110,80,118,0.603
NC_054860.1_3396459_3396630_Aspergillus_puulaauensis,71.686,77,250,4.350e-12
OffPos_NC_054858.1_3428018_3428720_Aspergillus_puulaauensis,13.424,309,392,0.391
OffNeg_NC_054858.1_915218_915663_Aspergillus_puulaauensis,12.330,15,68,0.957
NC_054857.1_5644012_5644609_Aspergillus_puulaauensis,247.101,77,670,0.000e+00
OffNeg_NC_054861.1_306326_306170,0,0,0,1
NC_054857.1_1116103_1116964_Aspergillus_puulaauensis,53.601,82,819,1.678e-13
NC_054864.1_2750070_2749968_Aspergillus_puulaauensis,25.510,73,180,0.002
OffPos_NC_054857.1_5410025_5410727_Aspergillus_puulaauensis,13.459,601,615,0.954
OffPos_NC_054860.1_2579313_2579062_Aspergillus_puulaauensis,10.080,112,123,0.336
OffNeg_NC_054857.1_1512368_1512215,0,0,0,1
NC_054863.1_559692_559098_Aspergillus_puulaauensis,159.707,76,663,0.000e+00
NC_054861.1_905111_905604_Aspergillus_puulaauensis,118.253,72,506,0.000e+00
OffPos_NC_054860.1_822813_823054_Aspergillus_puulaauensis,14.630,176,229,0.515
OffNeg_NC_054860.1_1758341_1758121_Aspergillus_puulaauensis,7.753,20,70,0.935
OffNeg_NC_054861.1_1989455_1989644_Aspergillus_puulaauensis,13.433,80,103,0.622
NC_054860.1_823100_823927_Aspergillus_puulaauensis,489.448,67,900,0.000e+00
OffPos_NC_054858.1_1227430_1227172_Aspergillus_puulaauensis,15.674,54,137,0.061
OffPos_NC_054857.1_2524069_2523884_Aspergillus_puulaauensis,20.891,194,274,0.207
OffNeg_NC_054864.1_32719_32468_Aspergillus_puulaauensis,12.372,286,318,0.574
NC_054858.1_4000909_4001034_Aspergillus_puulaauensis,36.540,83,202,3.896e-05
OffNeg_NC_054858.1_1181192_1181543_Aspergillus_puulaauensis,15.730,180,257,0.870
OffNeg_NC_054858.1_305736_305911,0,0,0,1
OffPos_NC_054861.1_1147138_1148133_Aspergillus_puulaauensis,12.757,899,934,0.743
OffPos_NC_054864.1_611948_612872_Aspergillus_puulaauensis,12.638,806,853,0.998
OffPos_NC_054859.1_1531858_1532004_Aspergillus_puulaauensis,7.267,193,243,0.476
OffPos_NC_054858.1_225144_225715,0,0,0,1
OffPos_NC_054862.1_33792_33489,0,0,0,1
OffPos_NC_054861.1_2800327_2799802_Aspergillus_puulaauensis,12.549,621,668,0.264
NC_054857.1_3643026_3643203_Aspergillus_puulaauensis,79.196,71,262,1.343e-09
OffNeg_NC_054859.1_150040_149862,0,0,0,1
OffPos_NC_054860.1_2214132_2213704_Aspergillus_puulaauensis,19.098,387,566,0.399
OffPos_NC_054860.1_526158_526920_Aspergillus_puulaauensis,5.471,287,307,0.951
OffPos_NC_054864.1_2386414_2386594,0,0,0,1
OffNeg_NC_054857.1_515639_516220_Aspergillus_puulaauensis,6.293,323,337,0.869
NC_054860.1_880861_880193_Aspergillus_puulaauensis,140.863,75,623,0.000e+00
OffNeg_NC_054857.1_3643026_3643203_Aspergillus_puulaauensis,20.849,123,224,0.042
OffPos_NC_054861.1_3077751_3077116_Aspergillus_puulaauensis,16.506,676,750,0.604
OffNeg_NC_054858.1_4000909_4001034_Aspergillus_puulaauensis,23.215,4,276,0.014
NC_054858.1_1181192_1181543_Aspergillus_puulaauensis,13.525,228,254,0.707
OffPos_NC_054861.1_2469829_2469701_Aspergillus_puulaauensis,11.661,75,152,0.364
NC_054862.1_989615_990377_Aspergillus_puulaauensis,52.870,15,521,7.089e-04
NC_054857.1_1512368_1512215_Aspergillus_puulaauensis,55.658,76,228,1.291e-07
NC_054860.1_1758341_1758121_Aspergillus_puulaauensis,131.616,74,292,0.000e+00
OffPos_NC_054857.1_1638028_1637937_Aspergillus_puulaauensis,7.871,78,188,0.756
NC_054861.1_1989455_1989644_Aspergillus_puulaauensis,74.347,77,289,2.220e-16
OffPos_NC_054859.1_177406_177530_Aspergillus_puulaauensis,8.729,121,249,0.538
OffPos_NC_054864.1_174690_173899_Aspergillus_puulaauensis,16.526,637,672,0.334
OffNeg_NC_054857.1_5644012_5644609_Aspergillus_puulaauensis,9.163,566,619,0.726
OffPos_NC_054858.1_803781_803871,0,0,0,1
OffPos_NC_054862.1_537137_536931_Aspergillus_puulaauensis,13.837,206,256,0.312
OffNeg_NC_054857.1_1116103_1116964_Aspergillus_puulaauensis,14.515,812,871,0.521
OffNeg_NC_054864.1_2750070_2749968_Aspergillus_puulaauensis,7.365,189,200,0.990
NC_054861.1_304571_305325_Aspergillus_puulaauensis,235.250,72,830,0.000e+00
NC_054863.1_773061_773258_Aspergillus_puulaauensis,87.911,76,294,1.147e-09
NC_054859.1_3940916_3941102_Aspergillus_puulaauensis,72.005,75,263,7.772e-16
OffPos_NC_054857.1_2612020_2612311,0,0,0,1
OffNeg_NC_054860.1_3794289_3794163_Aspergillus_puulaauensis,16.859,22,39,0.277
NC_054862.1_3575132_3575035,0,0,0,1
OffNeg_NC_054860.1_3396459_3396630_Aspergillus_puulaauensis,11.178,78,179,0.747
OffPos_NC_054863.1_1534348_1534552_Aspergillus_puulaauensis,4.282,196,234,0.939
OffPos_NC_054858.1_2707896_2708340_Aspergillus_puulaauensis,17.486,529,579,0.503
OffPos_NC_054860.1_1827168_1827697_Aspergillus_puulaauensis,9.339,483,530,0.716
OffNeg_NC_054862.1_408348_408176,0,0,0,1
OffNeg_NC_054857.1_321425_321084_Aspergillus_puulaauensis,7.367,206,223,0.863
OffPos_NC_054858.1_4072886_4072105_Aspergillus_puulaauensis,7.715,491,523,0.683
OffPos_NC_054861.1_3093049_3092855_Aspergillus_puulaauensis,14.283,16,78,0.487
OffNeg_NC_054857.1_1237158_1236834_Aspergillus_puulaauensis,11.455,304,363,0.960
NC_054857.1_2244922_2245035_Aspergillus_puulaauensis,38.527,55,192,2.544e-05
NC_054860.1_654283_654061_Aspergillus_puulaauensis,114.162,72,332,0.000e+00
OffPos_NC_054860.1_4001850_4001998_Aspergillus_puulaauensis,14.636,79,228,0.577
OffPos_NC_054864.1_1924178_1924424_Aspergillus_puulaauensis,13.022,14,166,0.849
OffPos_NC_054859.1_655354_655190_Aspergillus_puulaauensis,6.289,189,218,0.988
OffNeg_NC_054857.1_1312260_1312679_Aspergillus_puulaauensis,17.730,46,177,0.350
OffNeg_NC_054858.1_2311433_2312009_Aspergillus_puulaauensis,15.183,638,664,0.753
OffPos_NC_054857.1_5048382_5047281_Aspergillus_puulaauensis,22.338,257,499,0.737
NC_054862.1_1696334_1696700_Aspergillus_puulaauensis,142.291,74,445,0.000e+00
OffPos_NC_054858.1_957573_957752_Aspergillus_puulaauensis,13.587,33,59,0.736
NC_054858.1_3374877_3374227_Aspergillus_puulaauensis,259.903,75,752,0.000e+00
OffNeg_NC_054858.1_2651997_2652431_Aspergillus_puulaauensis,11.521,457,489,0.612
NC_054863.1_3141744_3142016_Aspergillus_puulaauensis,64.973,71,370,5.465e-10
OffPos_NC_054859.1_4037743_4037010_Aspergillus_puulaauensis,61.526,712,882,3.969e-11
OffPos_NC_054864.1_900105_900318_Aspergillus_puulaauensis,18.248,273,344,0.228
OffPos_NC_054858.1_4636582_4636356_Aspergillus_puulaauensis,12.164,115,132,0.803
OffPos_NC_054862.1_1463585_1463479_Aspergillus_puulaauensis,6.866,204,233,0.704
OffPos_NC_054860.1_3897276_3897361_Aspergillus_puulaauensis,42.646,1,132,1.215e-06
OffNeg_NC_054858.1_5404097_5403753_Aspergillus_puulaauensis,14.704,321,458,0.229
OffNeg_NC_054864.1_1838081_1837767_Aspergillus_puulaauensis,15.838,18,323,0.477
OffPos_NC_054860.1_696166_696484_Aspergillus_puulaauensis,14.936,72,98,0.798
OffNeg_NC_054857.1_4574555_4574641_Aspergillus_puulaauensis,11.933,169,210,0.070
OffNeg_NC_054860.1_3894414_3894666_Aspergillus_puulaauensis,8.700,170,220,0.762
OffPos_NC_054864.1_2505028_2504759,0,0,0,1
OffNeg_NC_054860.1_1395694_1395884_Aspergillus_puulaauensis,18.971,200,340,0.134
OffPos_NC_054857.1_4728037_4728378_Aspergillus_puulaauensis,18.475,155,313,0.307
OffPos_NC_054858.1_3062855_3062390_Aspergillus_puulaauensis,14.136,241,270,0.311
OffPos_NC_054860.1_1816836_1817018_Aspergillus_puulaauensis,11.647,172,255,0.865
OffPos_NC_054864.1_544658_544067_Aspergillus_puulaauensis,8.529,196,210,0.924
OffPos_NC_054862.1_217562_217933_Aspergillus_puulaauensis,22.559,276,395,0.250
OffPos_NC_054861.1_1169644_1169893_Aspergillus_puulaauensis,14.000,186,239,0.755
NC_054861.1_2268379_2268277_Aspergillus_puulaauensis,15.937,70,180,0.034
NC_054860.1_1992536_1992320_Aspergillus_puulaauensis,83.409,76,294,8.304e-14
OffPos_NC_054860.1_3327433_3327940_Aspergillus_puulaauensis,22.479,64,282,0.270
OffPos_NC_054860.1_1606203_1605928_Aspergillus_puulaauensis,12.254,327,368,0.893
OffPos_NC_054860.1_1885525_1885321_Aspergillus_puulaauensis,9.833,211,294,0.420
NC_054857.1_3186707_3186829_Aspergillus_puulaauensis,31.615,68,202,0.013
OffPos_NC_054857.1_3530158_3530610_Aspergillus_puulaauensis,15.037,400,480,0.112
OffNeg_NC_054857.1_670993_671405_Aspergillus_puulaauensis,13.992,24,140,0.942
OffNeg_NC_054857.1_5205587_5205089_Aspergillus_puulaauensis,145.980,2,610,3.941e-14
NC_054859.1_1676290_1676661_Aspergillus_puulaauensis,177.462,76,474,0.000e+00
NC_054860.1_3630638_3630065_Aspergillus_puulaauensis,226.635,130,651,0.000e+00
NC_054861.1_4074184_4073461,0,0,0,1
OffPos_NC_054858.1_2042537_2041886_Aspergillus_puulaauensis,46.479,195,608,0.003
OffNeg_NC_054859.1_4067166_4067060_Aspergillus_puulaauensis,11.994,44,97,0.835
OffNeg_NC_054859.1_3917124_3917984_Aspergillus_puulaauensis,12.875,558,584,0.170
OffNeg_NC_054864.1_1008919_1009792_Aspergillus_puulaauensis,8.039,496,519,1.000
OffNeg_NC_054861.1_1311376_1311511,0,0,0,1
